Date,Monitoring_Station,Season,Latitude,Longitude,AOD,PM2.5,Wind Speed,Wind Dir,Temperature,RH,Solar Rad,BP,Rain,V Wind Speed
2014-02-02,Agrabad,Winter,22.323153,91.802209,0.243052941,163.94125,1.9408333333333332,246.36625,21.249583333333334,64.76666666666667,168.5716666666667,1013.2087499999999,0.25,
2014-02-03,Agrabad,Winter,22.323153,91.802209,0.236964706,125.48,2.5383333333333336,215.43791666666667,20.770416666666666,59.3775,177.5716666666667,1011.3095833333333,0.42,
2014-02-04,Agrabad,Winter,22.323153,91.802209,0.357488235,171.29333333333332,2.1233333333333335,206.66375000000002,20.417083333333334,58.843333333333334,173.25541666666666,1010.1470833333333,0.25,
2014-02-05,Agrabad,Winter,22.323153,91.802209,0.781847059,171.64166666666665,2.5383333333333336,142.02708333333334,21.068749999999998,60.85458333333333,157.785,1010.18,0.29,
2014-02-06,Agrabad,Winter,22.323153,91.802209,0.966558824,184.68499999999997,1.34375,150.42458333333335,22.379583333333333,65.54916666666666,148.66791666666668,1010.5666666666666,0.13,
2014-02-07,Agrabad,Winter,22.323153,91.802209,0.434535294,155.04000000000002,1.6131818181818183,149.84045454545455,22.98590909090909,53.61909090909091,179.74636363636364,1010.0863636363637,0.24,
2014-02-08,Agrabad,Winter,22.323153,91.802209,0.780364706,152.72750000000002,1.856521739130435,147.21608695652174,22.453478260869563,69.39086956521739,165.5904347826087,1008.9704347826087,0.32,
2014-02-10,Agrabad,Winter,22.323153,91.802209,1.113666667,89.01111111111112,1.3792307692307693,146.43923076923076,22.815384615384616,85.01153846153846,79.35230769230769,1009.8123076923076,0.02,
2014-02-11,Agrabad,Winter,22.323153,91.802209,0.159423529,108.04684210526315,1.8904347826086956,135.4186956521739,23.88409090909091,80.10181818181819,152.97,1009.4373913043479,0.16,
2014-02-12,Agrabad,Winter,22.323153,91.802209,1.070623529,112.88363636363637,2.0430434782608695,186.73,23.38782608695652,67.37217391304348,139.70869565217393,1010.3565217391305,0.31,
2014-02-13,Agrabad,Winter,22.323153,91.802209,0.338864706,97.1005,3.2263636363636365,141.79045454545454,22.786363636363635,40.158181818181816,185.2240909090909,1013.6613636363636,0.36,
2014-02-14,Agrabad,Winter,22.323153,91.802209,0.381676471,98.77625,2.4191304347826086,148.62347826086955,22.727391304347826,41.99260869565217,184.38173913043477,1013.5360869565218,0.3,
2014-02-15,Agrabad,Winter,22.323153,91.802209,0.649458824,103.70944444444444,2.0275,118.53399999999999,22.924,48.8705,183.7355,1011.818,0.2,
2014-02-18,Agrabad,Winter,22.323153,91.802209,0.445658824,75.69761904761906,2.926521739130435,171.3504347826087,18.985,61.959090909090904,232.44739130434783,1016.9,0.51,
2014-02-19,Agrabad,Winter,22.323153,91.802209,0.229682353,91.68352941176471,2.5255,182.1135,19.261000000000003,65.693,198.0865,1014.8059999999999,0.3,
2014-02-20,Agrabad,Winter,22.323153,91.802209,0.308294118,142.50652173913045,1.3804166666666668,184.28291666666667,21.795652173913044,64.0995652173913,227.10166666666666,1013.9795833333333,0.13,
2014-02-21,Agrabad,Winter,22.323153,91.802209,0.264058824,175.1465,1.7678260869565219,141.3508695652174,21.44363636363636,66.54,201.68739130434784,1014.8465217391305,0.22999999999999998,
2014-02-22,Agrabad,Winter,22.323153,91.802209,0.425541176,166.9813333333333,1.8557894736842104,191.46105263157892,21.537222222222223,59.58944444444445,222.7905263157895,1015.8636842105263,0.13,
2014-02-23,Agrabad,Winter,22.323153,91.802209,0.551594118,179.1855,2.0168181818181816,198.75090909090912,23.00227272727273,56.622727272727275,216.06454545454545,1015.7963636363637,0.31,
2014-02-24,Agrabad,Winter,22.323153,91.802209,0.452182353,142.769,3.3066666666666666,101.50083333333333,22.11909090909091,59.92909090909091,219.01083333333335,1016.32,0.23,
2014-02-25,Agrabad,Winter,22.323153,91.802209,0.446164706,90.10333333333334,3.4125,213.745,26.330624999999998,42.74625,325.5925,1015.655625,0.4,
2014-02-26,Agrabad,Winter,22.323153,91.802209,0.304729412,116.12478260869565,3.2204166666666665,149.11625,23.895,49.651666666666664,226.75708333333333,1014.3554166666667,0.6,
2014-02-27,Agrabad,Winter,22.323153,91.802209,0.433723529,145.12291666666667,2.4308333333333336,175.68875,24.421666666666667,51.53875,211.46916666666667,1014.2495833333334,0.46,
2014-02-28,Agrabad,Winter,22.323153,91.802209,0.784664706,123.87473684210526,2.1273684210526316,230.82473684210527,23.626842105263155,58.23842105263158,98.81684210526316,1013.948947368421,0.35,
2014-03-01,Agrabad,Pre-Monsoon,22.323153,91.802209,0.191342466,75.30190476190475,2.9258333333333333,237.71333333333334,24.727500000000003,56.38833333333333,227.46541666666667,1013.3024999999999,0.66,
2014-03-02,Agrabad,Pre-Monsoon,22.323153,91.802209,0.188382353,52.31571428571429,3.572608695652174,159.5578260869565,24.977391304347826,51.80608695652174,237.49913043478264,1012.5034782608697,0.68,
2014-03-03,Agrabad,Pre-Monsoon,22.323153,91.802209,0.256576471,66.69045454545454,3.0008695652173913,237.52217391304347,24.617391304347827,53.09521739130435,234.21478260869563,1013.5030434782609,0.66,
2014-03-05,Agrabad,Pre-Monsoon,22.323153,91.802209,0.288441176,90.4325,2.3233333333333333,220.4070833333333,24.131666666666664,50.12875,210.84625000000003,1014.0258333333333,0.47,
2014-03-06,Agrabad,Pre-Monsoon,22.323153,91.802209,0.316511765,115.69869565217392,2.53625,220.03416666666666,24.35625,47.126666666666665,223.99833333333333,1013.8120833333334,0.42,
2014-03-07,Agrabad,Pre-Monsoon,22.323153,91.802209,0.426952941,121.10045454545455,2.7269565217391305,184.0782608695652,24.41608695652174,43.5995652173913,216.0878260869565,1014.6086956521739,0.52,
2014-03-08,Agrabad,Pre-Monsoon,22.323153,91.802209,0.278382353,101.58222222222223,3.247142857142857,218.31714285714284,25.08761904761905,40.33190476190477,245.81761904761905,1015.4347619047619,0.68,
2014-03-09,Agrabad,Pre-Monsoon,22.323153,91.802209,0.277064706,92.59363636363636,3.175652173913044,172.2430434782609,24.593478260869563,39.22304347826087,224.42782608695651,1014.5939130434782,0.62,
2014-03-10,Agrabad,Pre-Monsoon,22.323153,91.802209,0.330018293,112.271,2.2069565217391305,190.8982608695652,24.380434782608695,46.05695652173913,212.77173913043478,1014.1621739130435,0.27,
2014-03-11,Agrabad,Pre-Monsoon,22.323153,91.802209,0.401852941,134.083,2.19,160.02913043478262,25.303478260869564,48.3195652173913,219.97000000000003,1014.5747826086957,0.3,
2014-03-12,Agrabad,Pre-Monsoon,22.323153,91.802209,0.275211765,142.77866666666665,1.7171428571428573,160.14142857142855,25.335,58.863,227.87238095238095,1014.1852380952381,0.12,
2014-03-13,Agrabad,Pre-Monsoon,22.323153,91.802209,1.519267857,167.305,1.423913043478261,196.94608695652175,25.84304347826087,59.35130434782609,171.1021739130435,1013.1565217391304,0.17,
2014-03-14,Agrabad,Pre-Monsoon,22.323153,91.802209,0.360223529,118.52772727272728,2.3562499999999997,205.45916666666665,27.239583333333332,55.11958333333333,192.64041666666665,1012.6491666666666,0.53,
2014-03-15,Agrabad,Pre-Monsoon,22.323153,91.802209,0.306141176,132.06227272727273,2.738695652173913,203.95000000000002,27.34695652173913,43.91130434782609,219.0913043478261,1013.9330434782609,0.54,
2014-03-16,Agrabad,Pre-Monsoon,22.323153,91.802209,0.361329412,134.79391304347828,2.149583333333333,174.41708333333335,26.677916666666665,42.64083333333333,219.33041666666668,1014.5137500000001,0.29,
2014-03-17,Agrabad,Pre-Monsoon,22.323153,91.802209,0.241347059,160.84949999999998,1.635909090909091,153.44636363636366,26.40047619047619,50.24952380952381,203.2659090909091,1013.2886363636363,0.28,
2014-03-18,Agrabad,Pre-Monsoon,22.323153,91.802209,0.805476471,134.85772727272726,1.7,163.7686956521739,25.443043478260872,72.83826086956522,183.51869565217393,1013.1191304347827,0.17,
2014-03-19,Agrabad,Pre-Monsoon,22.323153,91.802209,0.764447059,99.53105263157894,1.808095238095238,138.30333333333334,25.42904761904762,72.78476190476191,208.0985714285714,1011.6690476190475,0.23,
2014-03-20,Agrabad,Pre-Monsoon,22.323153,91.802209,1.1116,79.4257894736842,2.4085714285714284,168.96714285714285,26.56952380952381,68.94809523809525,231.75476190476192,1010.7666666666667,0.37,
2014-03-21,Agrabad,Pre-Monsoon,22.323153,91.802209,0.7201,81.42571428571429,2.1145454545454543,159.9640909090909,26.26090909090909,79.49318181818181,180.82045454545454,1009.2695454545454,0.46,
2014-03-22,Agrabad,Pre-Monsoon,22.323153,91.802209,0.536558824,73.94176470588235,2.032857142857143,159.55238095238096,26.495238095238093,77.84380952380953,207.7461904761905,1008.5999999999999,0.6000000000000001,
2014-03-23,Agrabad,Pre-Monsoon,22.323153,91.802209,0.571928571,50.42411764705883,3.258260869565217,121.46173913043478,24.64434782608696,65.80826086956522,231.26913043478262,1011.58,2.2600000000000002,
2014-03-24,Agrabad,Pre-Monsoon,22.323153,91.802209,0.298964706,63.48952380952381,2.101304347826087,157.14347826086959,26.690454545454543,69.61545454545454,258.51521739130436,1012.3834782608695,0.38,
2014-03-25,Agrabad,Pre-Monsoon,22.323153,91.802209,0.388652941,52.5,1.7608333333333333,163.50625,26.040434782608692,69.37,251.08249999999998,1011.5016666666667,0.31,
2014-03-30,Agrabad,Pre-Monsoon,22.323153,91.802209,0.552652941,57.46272727272728,2.2579166666666666,163.77875,28.02208333333333,76.49333333333333,239.34,1007.4095833333334,0.44,
2014-03-31,Agrabad,Pre-Monsoon,22.323153,91.802209,0.604311765,69.91714285714286,2.054705882352941,143.67705882352942,27.148235294117647,83.28235294117647,136.4194117647059,1007.4717647058824,0.26,
2014-04-01,Agrabad,Pre-Monsoon,22.323153,91.802209,1.295941176,55.595909090909096,2.723478260869565,166.70956521739132,28.151304347826088,77.08304347826088,187.56478260869565,1006.8908695652175,0.6,
2014-04-02,Agrabad,Pre-Monsoon,22.323153,91.802209,0.801276471,57.1,2.4276190476190473,160.0961904761905,29.01809523809524,74.11047619047619,256.80809523809523,1007.2666666666667,0.5,
2014-04-03,Agrabad,Pre-Monsoon,22.323153,91.802209,1.359058824,63.12947368421053,2.244347826086957,174.5995652173913,28.442608695652172,77.07130434782609,217.15217391304347,1008.7891304347827,0.42,
2014-04-04,Agrabad,Pre-Monsoon,22.323153,91.802209,0.975082353,96.74875,2.9921052631578946,96.5978947368421,26.301052631578948,69.12105263157895,132.3557894736842,1009.1157894736842,2.02,
2014-04-06,Agrabad,Pre-Monsoon,22.323153,91.802209,0.384623529,57.01315789473684,2.40695652173913,160.69956521739132,27.87909090909091,72.53863636363636,216.7608695652174,1010.5965217391305,0.53,
2014-04-07,Agrabad,Pre-Monsoon,22.323153,91.802209,1.08592,51.37833333333333,3.2408333333333332,166.84791666666666,27.952608695652174,76.20217391304348,222.41583333333332,1010.4304166666667,0.6,
2014-04-10,Agrabad,Pre-Monsoon,22.323153,91.802209,0.589129412,56.06619047619047,2.052608695652174,179.05826086956523,29.018260869565214,74.77478260869565,206.83695652173913,1009.8886956521739,0.22,
2014-04-11,Agrabad,Pre-Monsoon,22.323153,91.802209,0.262070588,75.32772727272727,1.7716666666666665,200.76333333333332,29.113333333333333,73.74416666666667,240.9725,1009.9529166666666,0.35,
2014-04-12,Agrabad,Pre-Monsoon,22.323153,91.802209,0.702311765,72.384,1.6604347826086956,193.09478260869565,29.36217391304348,70.99304347826087,259.11391304347825,1009.4821739130435,0.34,
2014-04-13,Agrabad,Pre-Monsoon,22.323153,91.802209,0.775535294,97.2165,2.3278260869565215,145.68826086956523,29.640869565217393,65.38739130434783,251.4117391304348,1010.1886956521739,0.35,
2014-04-14,Agrabad,Pre-Monsoon,22.323153,91.802209,0.6477,93.2465,2.1630434782608696,226.16521739130437,30.859565217391303,56.670869565217394,222.34478260869565,1010.1182608695652,0.42,
2014-04-15,Agrabad,Pre-Monsoon,22.323153,91.802209,0.588352941,106.95142857142858,1.9369565217391302,191.73565217391305,30.68217391304348,54.092173913043474,257.97521739130434,1009.6065217391305,0.33,
2014-04-16,Agrabad,Pre-Monsoon,22.323153,91.802209,0.895117647,103.50315789473684,1.6882608695652173,183.8886956521739,29.770434782608696,71.30391304347826,243.84826086956522,1008.294347826087,0.24,
2014-04-18,Agrabad,Pre-Monsoon,22.323153,91.802209,0.536264706,66.566,2.049130434782609,157.11304347826086,29.03739130434783,75.14739130434783,248.17826086956524,1009.8169565217391,0.45,
2014-04-19,Agrabad,Pre-Monsoon,22.323153,91.802209,0.845817647,83.85285714285715,1.6995652173913045,193.09391304347827,30.51913043478261,68.13608695652174,230.1217391304348,1008.4217391304348,0.37,
2014-04-20,Agrabad,Pre-Monsoon,22.323153,91.802209,0.503576471,143.98222222222222,1.430952380952381,185.31333333333333,31.76142857142857,54.241904761904756,240.63190476190474,1007.4223809523809,0.16,
2014-04-21,Agrabad,Pre-Monsoon,22.323153,91.802209,0.593070588,133.6135,2.0213636363636365,200.71136363636361,32.337272727272726,45.097272727272724,194.6209090909091,1007.9686363636364,0.42,
2014-04-22,Agrabad,Pre-Monsoon,22.323153,91.802209,0.418717647,108.0988888888889,2.3431818181818183,167.68363636363637,33.052727272727275,32.45636363636363,222.92818181818183,1009.4236363636363,0.39,
2014-04-23,Agrabad,Pre-Monsoon,22.323153,91.802209,0.687141176,120.47375,1.6214285714285712,235.84380952380954,31.98190476190476,51.19571428571428,221.90714285714287,1008.3480952380953,0.26,
2014-04-24,Agrabad,Pre-Monsoon,22.323153,91.802209,0.488988235,69.21882352941176,1.6157142857142857,170.11904761904762,31.247499999999995,68.79499999999999,200.54285714285712,1006.5680952380952,0.29,
2014-04-25,Agrabad,Pre-Monsoon,22.323153,91.802209,0.362305882,54.5015,2.3825,169.37458333333333,30.647499999999997,73.30458333333333,199.16958333333332,1007.2920833333333,0.59,
2014-04-26,Agrabad,Pre-Monsoon,22.323153,91.802209,0.741235294,44.50785714285714,2.6642857142857146,176.74333333333334,30.74947368421053,71.5678947368421,229.29476190476188,1007.7852380952381,0.62,
2014-04-27,Agrabad,Pre-Monsoon,22.323153,91.802209,0.334,41.06375,2.499090909090909,160.61272727272728,30.06954545454545,73.18545454545455,190.18090909090913,1008.2481818181818,0.51,
2014-04-29,Agrabad,Pre-Monsoon,22.323153,91.802209,0.839631579,37.317894736842106,3.076521739130435,167.54521739130433,30.167391304347827,71.47521739130435,234.75391304347826,1008.1191304347825,0.73,
2014-04-30,Agrabad,Pre-Monsoon,22.323153,91.802209,0.348717647,36.094,2.7766666666666664,162.42190476190476,29.50047619047619,65.61857142857143,301.34809523809525,1008.4042857142858,0.48,
2014-05-01,Agrabad,Pre-Monsoon,22.323153,91.802209,0.865411765,47.422941176470594,2.7877272727272726,167.47227272727272,29.946818181818184,70.05454545454546,283.5936363636364,1007.455909090909,0.72,
2014-05-02,Agrabad,Pre-Monsoon,22.323153,91.802209,0.622639535,37.706,2.5100000000000002,142.83523809523808,28.119999999999997,69.50380952380952,223.32047619047617,1008.8238095238095,3.45,
2014-05-04,Agrabad,Pre-Monsoon,22.323153,91.802209,0.351,40.275625,2.366190476190476,160.38190476190476,28.526999999999997,66.7585,300.54333333333335,1008.4919047619048,0.44,
2014-05-06,Agrabad,Pre-Monsoon,22.323153,91.802209,0.787857143,66.93266666666666,1.4747619047619047,145.0152380952381,29.514285714285712,68.6852380952381,249.18238095238095,1009.4509523809525,0.21,
2014-05-07,Agrabad,Pre-Monsoon,22.323153,91.802209,0.324662791,33.68176470588236,3.1686363636363635,156.69863636363635,29.33909090909091,72.24409090909091,242.79,1008.2831818181818,0.67,
2014-05-08,Agrabad,Pre-Monsoon,22.323153,91.802209,0.868,28.47470588235294,3.7808333333333333,160.22,28.361666666666665,74.33583333333333,223.24291666666667,1006.4845833333334,8.1,
2014-05-09,Agrabad,Pre-Monsoon,22.323153,91.802209,0.569523256,14.939375,4.395714285714286,192.98285714285714,29.98190476190476,74.83190476190477,179.81952380952382,1004.5504761904763,1.54,
2014-05-10,Agrabad,Pre-Monsoon,22.323153,91.802209,0.562666667,18.9775,3.8285714285714287,187.37142857142857,30.259047619047617,73.93523809523809,191.45,1005.1804761904763,0.8200000000000001,
2014-05-12,Agrabad,Pre-Monsoon,22.323153,91.802209,0.912111111,19.993333333333332,2.8685,150.6405,28.583,75.8545,266.1625,1007.28,0.55,
2014-05-13,Agrabad,Pre-Monsoon,22.323153,91.802209,1.01775,32.1345,2.550869565217391,169.43608695652173,30.12173913043478,75.46173913043478,227.49565217391302,1007.0843478260869,0.57,
2014-05-14,Agrabad,Pre-Monsoon,22.323153,91.802209,1.557941176,45.39666666666667,2.579047619047619,173.79000000000002,30.055714285714284,77.02904761904763,199.93904761904764,1005.74,1.39,
2014-05-15,Agrabad,Pre-Monsoon,22.323153,91.802209,1.174736842,44.940666666666665,2.6466666666666665,160.70857142857145,29.66333333333333,75.03857142857143,207.62380952380948,1004.5657142857143,0.45999999999999996,
2014-05-16,Agrabad,Pre-Monsoon,22.323153,91.802209,0.552569767,54.56117647058824,2.201904761904762,169.8152380952381,30.238999999999997,73.4135,264.17380952380955,1005.3628571428571,0.39,
2014-05-17,Agrabad,Pre-Monsoon,22.323153,91.802209,0.249674419,54.991,2.01625,183.1604166666667,30.75208333333333,72.23875,265.1508333333333,1007.2087499999999,0.52,
2014-05-18,Agrabad,Pre-Monsoon,22.323153,91.802209,0.33355814,68.62785714285714,1.9195,170.5755,30.432499999999997,74.131,224.6425,1007.177,0.26,
2014-05-19,Agrabad,Pre-Monsoon,22.323153,91.802209,0.945916667,55.01294117647059,2.225,170.33409090909092,30.737142857142857,70.2357142857143,248.50500000000002,1007.355,0.41000000000000003,
2014-05-20,Agrabad,Pre-Monsoon,22.323153,91.802209,0.801772727,52.74105263157895,2.152857142857143,177.89000000000001,30.47142857142857,70.15,216.41095238095238,1006.2290476190477,0.43,
2014-05-21,Agrabad,Pre-Monsoon,22.323153,91.802209,0.613686047,39.35055555555555,2.4961904761904763,166.42666666666668,30.413809523809523,71.26523809523809,221.89666666666668,1004.37,0.47,
2014-05-22,Agrabad,Pre-Monsoon,22.323153,91.802209,0.785666667,26.320588235294117,2.445909090909091,168.79590909090908,30.68318181818182,70.82272727272726,231.08,1002.8572727272727,0.5,
2014-05-23,Agrabad,Pre-Monsoon,22.323153,91.802209,0.8415,25.53,2.423636363636364,155.59727272727272,30.66318181818182,68.36863636363636,202.6790909090909,1004.6045454545455,0.51,
2014-05-25,Agrabad,Pre-Monsoon,22.323153,91.802209,0.448,25.572499999999998,3.2317391304347827,97.14565217391304,28.75565217391304,73.14217391304348,220.89521739130436,1008.6960869565216,0.54,
2014-05-26,Agrabad,Pre-Monsoon,22.323153,91.802209,0.7025625,24.32625,2.7325,104.13791666666667,29.143333333333334,73.01708333333333,275.96791666666667,1009.3983333333334,0.74,
2014-05-29,Agrabad,Pre-Monsoon,22.323153,91.802209,0.625041667,36.576,2.339,170.324,30.273000000000003,70.44500000000001,149.476,1005.95,0.22,
2014-05-30,Agrabad,Pre-Monsoon,22.323153,91.802209,1.1116,31.690999999999995,2.8730434782608696,114.31304347826087,28.614782608695652,74.31782608695652,229.92434782608697,1005.4260869565217,0.64,
2014-06-05,Agrabad,Monsoon,22.323153,91.802209,0.813,30.916666666666668,2.112608695652174,153.19086956521738,29.88434782608696,73.79173913043478,251.78565217391304,1002.5813043478261,0.4,
2014-06-07,Agrabad,Monsoon,22.323153,91.802209,0.862095238,24.6515,2.3052173913043474,167.06869565217391,30.637391304347826,70.50652173913043,284.40173913043475,999.7086956521739,0.71,
2014-06-08,Agrabad,Monsoon,22.323153,91.802209,1.016833333,15.50076923076923,2.819,153.3135,29.49,72.5125,172.7855,996.4257894736842,0.9299999999999999,
2014-06-11,Agrabad,Monsoon,22.323153,91.802209,1.615857143,28.352941176470587,2.639047619047619,141.39904761904762,29.454285714285714,71.23857142857143,269.94714285714286,998.354,0.8,
2014-06-13,Agrabad,Monsoon,22.323153,91.802209,1.8624,53.81055555555556,1.8021739130434784,113.79043478260868,29.089565217391304,75.4608695652174,123.54,997.5652173913044,0.85,
2014-06-14,Agrabad,Monsoon,22.323153,91.802209,0.7143,33.848571428571425,2.6847826086956523,147.34173913043477,30.02521739130435,71.76565217391305,287.64434782608697,999.1409090909091,3.2299999999999995,
2014-07-10,Agrabad,Monsoon,22.323153,91.802209,0.5842,17.35111111111111,2.294166666666667,203.4825,30.454166666666666,72.2025,286.82,999.8825,17.77,
2014-07-11,Agrabad,Monsoon,22.323153,91.802209,0.6625,18.03470588235294,1.8204545454545453,99.50999999999999,29.12681818181818,78.25727272727273,280.9731818181818,999.8850000000001,3.17,
2014-07-12,Agrabad,Monsoon,22.323153,91.802209,0.68,25.231,2.526086956521739,103.70304347826087,30.57608695652174,71.33,289.0317391304348,999.2647826086957,0.18,
2014-07-25,Agrabad,Monsoon,22.323153,91.802209,0.526333333,19.72,2.0054166666666666,157.3216666666667,29.05875,73.63208333333334,308.76,1002.4383333333334,2.5,
2014-08-09,Agrabad,Monsoon,22.323153,91.802209,0.723,20.991,3.3391304347826085,144.66739130434783,28.281739130434783,76.69608695652174,196.54999999999998,1003.2543478260869,0.89,
2014-08-20,Agrabad,Monsoon,22.323153,91.802209,0.984,23.0,2.0876190476190475,156.68761904761905,27.145999999999997,82.53200000000001,196.3845,1007.4305,10.2,
2014-08-30,Agrabad,Monsoon,22.323153,91.802209,0.077767442,15.248333333333335,2.080454545454545,113.92045454545455,27.39090909090909,81.77318181818181,157.61499999999998,1004.8390909090908,2.64,
2014-09-03,Agrabad,Monsoon,22.323153,91.802209,0.769,18.830000000000002,2.066190476190476,139.3204761904762,28.44190476190476,76.08047619047619,246.44380952380956,1006.39,0.26,
2014-09-09,Agrabad,Monsoon,22.323153,91.802209,0.909,22.22157894736842,2.3769565217391304,155.8378260869565,28.514347826086958,74.16739130434782,236.0426086956522,1006.6043478260871,1.04,
2014-09-10,Agrabad,Monsoon,22.323153,91.802209,0.73,23.654117647058825,2.202857142857143,150.94761904761904,28.64952380952381,75.04380952380953,242.07857142857142,1006.5780952380952,0.27,
2014-09-11,Agrabad,Monsoon,22.323153,91.802209,0.802,26.73705882352941,2.111818181818182,146.46272727272728,28.853181818181817,75.65727272727273,246.64454545454547,1007.8527272727272,0.24,
2014-09-17,Agrabad,Monsoon,22.323153,91.802209,0.492142857,30.831176470588236,1.973,118.84649999999999,29.191000000000003,77.4485,211.32150000000001,1001.7235000000001,0.24,
2014-09-18,Agrabad,Monsoon,22.323153,91.802209,0.639666667,20.27642857142857,1.954,153.155,28.9625,77.8335,156.0125,1004.2575,0.36,
2014-09-27,Agrabad,Monsoon,22.323153,91.802209,1.662,46.565999999999995,1.5590909090909089,144.38045454545454,27.385,76.6009090909091,125.66272727272727,1011.3327272727273,0.2,
2014-09-28,Agrabad,Monsoon,22.323153,91.802209,0.69975,64.60705882352941,1.1185714285714285,167.99904761904762,28.69238095238095,75.63571428571429,216.40238095238095,1011.5014285714285,0.18,
